"STATION","NAME","DATE","ACMH","ACSH","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-16",,,"6.49","0.00","0.0","0.0","59","72","46",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-17",,,"7.61","0.79","0.0","0.0","58","61","51",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-18",,,"4.92","0.46","0.0","0.0","59","68","55",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-19",,,"9.62","0.00","0.0","0.0","68","83","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-20",,,"11.63","0.00","0.0","0.0","75","85","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-21",,,"10.74","0.00","0.0","0.0","78","86","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-22",,,"5.82","0.00","0.0","0.0","78","88","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-23",,,"4.47","0.00","0.0","0.0","78","87","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-24",,,"3.36","0.00","0.0","0.0","79","89","69",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-25",,,"6.04","0.00","0.0","0.0","80","87","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-26",,,"6.04","0.00","0.0","0.0","78","89","70",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-27",,,"4.92","0.93","0.0","0.0","77","85","68",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-28",,,"6.49","0.25","0.0","0.0","72","81","68",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-29",,,"8.50","0.40","0.0","0.0","72","77","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-30",,,"8.05","0.11","0.0","0.0","75","85","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-05-31",,,"6.71","0.04","0.0","0.0","76","87","69",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-01",,,"7.83","0.15","0.0","0.0","79","89","71",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-02",,,"10.07","0.00","0.0","0.0","78","86","72",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-03",,,"6.93","0.00","0.0","0.0","79","89","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-04",,,"9.40","0.00","0.0","0.0","80","88","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-05",,,"8.50","0.14","0.0","0.0","79","87","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-06",,,"5.82","0.30","0.0","0.0","76","89","70",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-07",,,"6.93","0.03","0.0","0.0","77","91","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-08",,,"7.61","1.04","0.0","0.0","75","84","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-09",,,"8.95","1.81","0.0","0.0","74","84","67",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-10",,,"10.96","0.27","0.0","0.0","71","80","68",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-11",,,"5.82","0.00","0.0","0.0","72","81","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-12",,,"4.25","0.60","0.0","0.0","75","87","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-13",,,"7.83","0.00","0.0","0.0","74","83","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-14",,,"5.37","0.00","0.0","0.0","74","86","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-15",,,"7.61","0.00","0.0","0.0","79","90","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-16",,,"8.05","0.00","0.0","0.0","81","90","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-17",,,"9.62","0.00","0.0","0.0","83","91","76",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-18",,,"7.16","0.00","0.0","0.0","83","90","76",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-19",,,"6.93","0.00","0.0","0.0","83","92","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-20",,,"5.14","0.00","0.0","0.0","84","93","76",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-21",,,"5.59","0.00","0.0","0.0","83","94","75",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-22",,,"3.80","0.00","0.0","0.0","82","92","73",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-23",,,"8.28","0.23","0.0","0.0","80","89","72",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-24",,,"8.50","0.27","0.0","0.0","78","85","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-25",,,"4.70","1.47","0.0","0.0","80","88","70",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-26",,,"4.03","0.00","0.0","0.0","77","84","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-27",,,"8.95","0.00","0.0","0.0","78","82","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-28",,,"7.61","1.22","0.0","0.0","77","87","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-29",,,"6.93","5.87","0.0","0.0","74","85","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-06-30",,,"10.29","0.00","0.0","0.0","83","90","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-01",,,"9.17","0.01","0.0","0.0","84","91","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-02",,,"4.25","0.09","0.0","0.0","79","89","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-03",,,"7.83","0.00","0.0","0.0","76","82","68",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-04",,,"6.49","0.00","0.0","0.0","74","83","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-05",,,"2.91","0.00","0.0","0.0","75","86","64",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-06",,,"3.80","0.00","0.0","0.0","76","87","65",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-07",,,"9.17","0.00","0.0","0.0","80","91","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-08",,,"8.95","0.85","0.0","0.0","83","90","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-09",,,"4.70","0.03","0.0","0.0","78","85","73",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-10",,,"3.58","0.00","0.0","0.0","80","90","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-11",,,"3.58","0.01","0.0","0.0","82","89","76",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-12",,,"2.68","0.00","0.0","0.0","82","94","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-13",,,"5.14","0.00","0.0","0.0","84","93","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-14",,,"9.62","0.56","0.0","0.0","84","95","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-15",,,"8.95","0.00","0.0","0.0","75","81","67",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-16",,,"5.59","0.00","0.0","0.0","72","80","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-17",,,"5.82","0.08","0.0","0.0","73","78","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-18",,,"8.50","0.28","0.0","0.0","68","69","65",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-19",,,"3.80","0.00","0.0","0.0","70","79","66",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-20",,,"2.24","0.00","0.0","0.0","76","84","67",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-21",,,"3.58","0.00","0.0","0.0","77","87","67",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-22",,,"3.36","0.00","0.0","0.0","81","92","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-23",,,"4.92","0.64","0.0","0.0","82","94","72",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-24",,,"7.83","0.00","0.0","0.0","76","83","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-25",,,"4.03","0.00","0.0","0.0","76","87","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-26",,,"8.05","0.00","0.0","0.0","81","93","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-27",,,"8.72","0.00","0.0","0.0","85","93","79",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-28",,,"8.72","0.00","0.0","0.0","82","86","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-29",,,"7.61","0.00","0.0","0.0","76","82","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-30",,,"4.25","0.00","0.0","0.0","73","85","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-07-31",,,"4.70","0.01","0.0","0.0","75","82","71",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-01",,,"5.82","0.00","0.0","0.0","77","87","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-02",,,"6.26","0.00","0.0","0.0","81","91","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-03",,,"7.38","0.00","0.0","0.0","82","92","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-04",,,"4.25","0.00","0.0","0.0","82","92","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-05",,,"3.36","0.00","0.0","0.0","82","94","71",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-06",,,"5.37","0.00","0.0","0.0","84","94","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-07",,,"7.83","0.44","0.0","0.0","82","92","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-08",,,"8.50","0.04","0.0","0.0","78","88","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-09",,,"6.49","0.32","0.0","0.0","81","90","76",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-10",,,"5.14","0.00","0.0","0.0","83","93","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-11",,,"6.71","0.00","0.0","0.0","82","90","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-12",,,"7.61","0.00","0.0","0.0","80","86","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-13",,,"6.93","0.00","0.0","0.0","77","85","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-14",,,"2.68","0.00","0.0","0.0","76","87","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-15",,,"2.91","0.00","0.0","0.0","78","90","65",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-16",,,"7.16","0.00","0.0","0.0","79","91","67",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-17",,,"10.51","0.00","0.0","0.0","83","92","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-18",,,"7.83","0.12","0.0","0.0","80","84","76",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-19",,,"6.71","0.01","0.0","0.0","80","93","72",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-20",,,"7.61","0.00","0.0","0.0","86","96","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-21",,,"8.05","0.00","0.0","0.0","85","96","76",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-22",,,"6.71","0.00","0.0","0.0","86","97","76",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-23",,,"4.92","0.00","0.0","0.0","87","99","78",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-24",,,"5.14","0.00","0.0","0.0","87","100","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-25",,,"6.49","0.00","0.0","0.0","87","97","79",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-26",,,"5.82","0.00","0.0","0.0","85","93","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-27",,,"4.47","0.00","0.0","0.0","84","94","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-28",,,"3.80","0.00","0.0","0.0","85","95","73",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-29",,,"5.59","0.02","0.0","0.0","85","95","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-30",,,"6.04","0.68","0.0","0.0","80","81","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-08-31",,,"8.50","0.17","0.0","0.0","77","88","74",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-01",,,"9.62","0.00","0.0","0.0","82","91","76",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-02",,,"6.71","0.02","0.0","0.0","81","89","75",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-03",,,"3.36","0.00","0.0","0.0","80","91","73",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-04",,,"5.37","0.01","0.0","0.0","83","95","74",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-05",,,"4.03","0.00","0.0","0.0","84","95","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-06",,,"5.37","0.27","0.0","0.0","81","90","70",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-07",,,"6.93","0.00","0.0","0.0","75","86","67",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-08",,,"5.14","0.00","0.0","0.0","78","89","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-09",,,"5.37","0.00","0.0","0.0","82","93","70",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-10",,,"12.30","0.00","0.0","0.0","85","93","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-11",,,"9.62","4.45","0.0","0.0","78","81","69",,,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-12",,,"10.29","0.00","0.0","0.0","67","69","60",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-13",,,"9.84","0.00","0.0","0.0","62","68","59",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-14",,,"5.59","0.00","0.0","0.0","66","79","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-15",,,"2.91","0.00","0.0","0.0","73","84","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-16",,,"4.92","0.00","0.0","0.0","73","80","67",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-17",,,"5.82","0.00","0.0","0.0","70","77","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-18",,,"6.26","0.00","0.0","0.0","73","85","67",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-19",,,"2.91","0.00","0.0","0.0","75","86","67",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-20",,,"5.14","0.00","0.0","0.0","79","90","71",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-21",,,"8.28","0.00","0.0","0.0","80","91","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-22",,,"9.17","0.00","0.0","0.0","71","78","61",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-23",,,"7.61","0.00","0.0","0.0","68","81","54",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-24",,,"5.59","0.00","0.0","0.0","71","84","59",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-25",,,"4.25","0.00","0.0","0.0","74","86","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-26",,,"4.92","0.00","0.0","0.0","75","87","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-27",,,"3.80","0.00","0.0","0.0","77","86","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-28",,,"2.91","0.00","0.0","0.0","74","87","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-29",,,"3.80","0.00","0.0","0.0","76","87","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-09-30",,,"1.79","0.00","0.0","0.0","76","90","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-01",,,"7.61","0.00","0.0","0.0","78","89","68",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-02",,,"10.51","0.87","0.0","0.0","79","90","66",,,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-03",,,"11.41","0.04","0.0","0.0","71","77","51",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-04",,,"8.50","0.00","0.0","0.0","58","69","45",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-05",,,"10.51","0.00","0.0","0.0","61","79","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-06",,,"9.84","0.33","0.0","0.0","68","77","61",,,"    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-07",,,"8.72","0.00","0.0","0.0","74","84","67",,,,,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-08",,,"2.01","0.00","0.0","0.0","76","81","68",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-09",,,"6.71","0.00","0.0","0.0","75","86","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-10",,,"8.50","0.11","0.0","0.0","76","85","64",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-11",,,"6.93","0.11","0.0","0.0","64","66","59",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-12",,,"5.37","0.18","0.0","0.0","66","77","61",,,"    1","    1","    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-13",,,"12.53","1.58","0.0","0.0","71","80","61",,,"    1","    1","    1",,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-14",,,"8.28","0.13","0.0","0.0","61","64","58",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-15",,,"8.28","0.00","0.0","0.0","61","70","55",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-16",,,"4.25","0.00","0.0","0.0","61","74","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-17",,,"5.82","0.00","0.0","0.0","67","81","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-18",,,"7.83","0.00","0.0","0.0","64","71","55",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-19",,,"3.58","0.00","0.0","0.0","58","69","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-20",,,"2.91","0.00","0.0","0.0","59","73","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","2014-10-21",,,"2.91","0.00","0.0","0.0","64","77","54",,,,,,,,,,,,,,,,,,,,
