STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-02,,,3.58,,,,,,0,,0,0,44,61,31,,,,110,330,,,,,12.1,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-03,,,8.28,,,,,,0,,0,0,54,69,43,,,,180,160,,,,,15,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-04,,,10.29,,,,,,0.23,,0,0,62,75,54,,,,200,200,,,,,21,25.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-05,,,4.03,,,,,,1.23,,0,0,58,59,55,,,,10,290,,,,,10.1,16.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-06,,,9.84,,,,,,0,,0,0,57,65,43,,,,300,290,,,,,23,31.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-07,,,3.36,,,,,,0,,0,0,48,58,38,,,,50,20,,,,,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-08,,,4.92,,,,,,0,,0,0,49,59,41,,,,360,250,,,,,13,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-09,,,3.13,,,,,,0,,0,0,49,61,36,,,,250,180,,,,,10.1,15,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-10,,,12.97,,,,,,0,,0,0,55,73,45,,,,180,170,,,,,28,36,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-11,,,11.41,,,,,,0.01,,0,0,58,66,38,,,,10,240,,,,,19.9,31.1,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-12,,,11.86,,,,,,0,,0,0,39,43,34,,,,30,20,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-13,,,10.07,,,,,,0.02,,0.1,0,35,38,28,,,,10,20,,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-14,,,7.16,,,,,,0,,0,0,31,40,24,,,,30,10,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-15,,,4.92,,,,,,0,,0,0,35,47,26,,,,110,110,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-16,,,7.38,,,,,,0.37,,0,0,41,44,36,,,,350,330,,,,,16.1,23,,,1,,,1,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-17,,,12.53,,,,,,0.01,,0.1,0,35,38,25,,,,320,320,,,,,21.9,32,,,1,,,1,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-18,,,7.38,,,,,,0,,0,0,29,39,20,,,,200,240,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-19,,,12.3,,,,,,0,,0,0,39,55,30,,,,220,250,,,,,21.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-20,,,3.8,,,,,,0,,0,0,46,56,34,,,,80,110,,,,,12.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-21,,,6.26,,,,,,0.07,,0,0,48,57,42,,,,110,130,,,,,12.1,17,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-22,,,9.84,,,,,,0,,0,0,57,68,53,,,,170,170,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-23,,,11.41,,,,,,0.62,,0,0,60,63,58,,,,210,200,,,,,23.9,32,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-24,,,11.41,,,,,,0,,0,0,57,63,43,,,,280,260,,,,,25.9,36,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-25,,,4.7,,,,,,0,,0,0,44,50,31,,,,290,320,,,,,14.1,28,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-26,,,6.71,,,,,,0,,0,0,40,52,29,,,,180,320,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-27,,,8.28,,,,,,0,,0,0,43,48,34,,,,300,300,,,,,19.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-28,,,10.51,,,,,,0,,0,0,40,56,31,,,,190,210,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-29,,,16.55,,,,,,0,,0,0,55,67,49,,,,210,210,,,,,23.9,42.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-11-30,,,13.87,,,,,,0,,0,0,67,73,61,,,,210,200,,,,,30,42.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-01,,,10.07,,,,,,0.29,,0,0,53,65,37,,,,360,30,,,,,17,21,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-02,,,5.14,,,,,,0,,0,0,37,39,34,,,,190,40,,,,,10.1,18.1,,,1,1,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-03,,,4.7,,,,,,0.11,,0,0,43,50,39,,,,80,60,,,,,8.9,15,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-04,,,3.36,,,,,,0,,0,0,51,61,47,,,,270,300,,,,,8.9,19.9,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-05,,,7.83,,,,,,1.1,,0,0,60,67,55,,,,190,140,,,,,18.1,25.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-06,,,14.09,,,,,,0.06,,0,0,58,67,44,,,,10,360,,,,,23,29.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-07,,,8.95,,,,,,0,,0,0,44,48,42,,,,40,40,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-08,,,3.13,,,,,,0,,0,0,47,57,38,,,,260,280,,,,,10.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-09,,,7.83,,,,,,0,,0,0,44,51,35,,,,10,10,,,,,21.9,29.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-10,,,5.14,,,,,,0,,0,0,40,48,33,,,,20,20,,,,,12.1,16.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-11,,,5.82,,,,,,0,,0,0,40,45,36,,,,40,10,,,,,8.9,19,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-12,,,4.47,,,,,,0,,0,0,47,59,42,,,,80,70,,,,,14.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-13,,,4.92,,,,,,0,,0,0,52,56,49,,,,120,140,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-14,,,5.82,,,,,,0,,0,0,54,66,42,,,,120,230,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-15,,,12.75,,,,,,0.32,,0,0,54,64,49,,,,280,290,,,,,23.9,33.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-16,,,11.41,,,,,,0,,0,0,50,50,35,,,,290,260,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-17,,,5.59,,,,,,0,,0,0,38,44,32,,,,90,340,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-18,,,4.03,,,,,,0.09,,0,0,41,46,37,,,,90,70,,,,,12.1,17,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-19,,,6.71,,,,,,0,,0,0,44,45,40,,,,70,50,,,,,12.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-20,,,4.92,,,,,,0,,0,0,43,50,36,,,,60,40,,,,,10.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-21,,,5.37,,,,,,0,,0,0,43,57,32,,,,150,150,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-22,,,8.95,,,,,,0.13,,0,0,51,60,47,,,,160,160,,,,,21,25.1,,,1,,1,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-23,,,7.38,,,,,,0.02,,0,0,54,57,49,,,,10,350,,,,,18.1,21.9,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-24,,,8.95,,,,,,0.03,,0,0,46,49,42,,,,300,120,,,,,17,32,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-25,,,8.5,,,,,,0,,0,0,44,54,33,,,,170,180,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-26,,,9.17,,,,,,0,,0,0,47,56,41,,,,160,140,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-27,,,6.93,,,,,,0.35,,0,0,54,56,48,,,,330,340,,,,,19.9,25.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-28,,,8.5,,,,,,0.1,,0,0,44,48,38,,,,350,360,,,,,18.1,23,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-29,,,8.95,,,,,,0,,0,0,38,39,37,,,,20,30,,,,,15,18.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-30,,,11.86,,,,,,0,,0,0,37,44,31,,,,10,20,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2014-12-31,,,6.93,,,,,,0,,0,0,33,39,27,,,,20,40,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-01,,,1.57,,,,,,0.12,,0,0,36,42,34,,,,130,100,,,,,8.1,8.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-02,,,6.71,,,,,,0.03,,0,0,41,50,39,,,,90,120,,,,,13,18.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-03,,,10.74,,,,,,0.63,,0,0,56,64,50,,,,250,170,,,,,23.9,31.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-04,,,13.42,,,,,,0,,0,0,46,51,26,,,,310,260,,,,,23,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-05,,,4.7,,,,,,0,,0,0,28,37,22,,,,360,10,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-06,,,5.82,,,,,,0,,0,0,34,47,25,,,,320,290,,,,,13,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-07,,,15.21,,,,,,0,,0,0,30,33,13,,,,10,360,,,,,29.1,38,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-08,,,7.83,,,,,,0,,0,0,17,29,9,,,,190,200,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-09,,,7.16,,,,,,0,,0,0,28,37,21,,,,330,330,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-10,,,3.8,,,,,,0,,0,0,26,40,17,,,,100,100,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-11,,,5.14,,,,,,0.04,,0,0,38,48,35,,,,150,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-12,,,10.07,,,,,,0.19,,0,0,44,48,34,,,,20,40,,,,,19.9,25.1,,,1,1,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-13,,,10.74,,,,,,0,,0,0,33,34,29,,,,30,20,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-14,,,4.03,,,,,,0,,0,0,31,41,27,,,,40,30,,,,,10.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-15,,,2.68,,,,,,0,,0,0,34,43,27,,,,290,80,,,,,8.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-16,,,4.03,,,,,,0,,0,0,38,57,27,,,,180,190,,,,,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-17,,,12.3,,,,,,0,,0,0,45,60,34,,,,180,210,,,,,21.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-18,,,8.05,,,,,,0,,0,0,51,64,37,,,,310,290,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-19,,,8.05,,,,,,0,,0,0,53,65,44,,,,230,270,,,,,16.1,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-20,,,5.37,,,,,,0,,0,0,53,64,40,,,,360,230,,,,,16.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-21,,,2.46,,,,,,0,,0,0,49,60,35,,,,30,20,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-22,,,10.74,,,,,,0,,0,0,46,49,41,,,,60,30,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-23,,,8.95,,,,,,0.09,,0,0,40,42,33,,,,30,40,,,,,18.1,21.9,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-24,,,6.26,,,,,,0,,0,0,40,56,29,,,,240,260,,,,,15,25.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-25,,,12.3,,,,,,0.2,,0,0,45,57,37,,,,300,290,,,,,28,36,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-26,,,8.95,,,,,,0,,0,0,43,49,36,,,,320,320,,,,,21.9,30,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-27,,,6.93,,,,,,0,,0,0,47,57,37,,,,20,20,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-28,,,8.72,,,,,,0,,0,0,46,62,35,,,,190,190,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-29,,,13.87,,,,,,0,,0,0,57,64,43,,,,360,200,,,,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-30,,,8.28,,,,,,0,,0,0,44,52,34,,,,20,20,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-01-31,,,6.49,,,,,,0,,0,0,41,50,38,,,,160,160,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-01,,,16.33,,,,,,0.72,,0,0,52,59,36,,,,300,310,,,,,29.1,36.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-02,,,10.96,,,,,,0,,0,0,35,37,28,,,,310,330,,,,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-03,,,5.82,,,,,,0,,0,0,33,49,24,,,,190,260,,,,,12.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-04,,,9.4,,,,,,0,,0,0,42,56,34,,,,10,10,,,,,25.1,30,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-05,,,10.96,,,,,,0,,0,0,36,39,25,,,,10,10,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-06,,,5.37,,,,,,0,,0,0,35,53,23,,,,220,220,,,,,13,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-07,,,12.53,,,,,,0,,0,0,50,64,38,,,,180,180,,,,,25.1,35.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-08,,,12.75,,,,,,0,,0,0,58,62,55,,,,210,200,,,,,21,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-09,,,12.3,,,,,,0,,0,0,51,57,37,,,,30,30,,,,,23,29.1,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-10,,,7.38,,,,,,0,,0,0,39,49,35,,,,40,20,,,,,17,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-11,,,4.92,,,,,,0,,0,0,43,58,32,,,,10,10,,,,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-12,,,12.53,,,,,,0,,0,0,38,41,26,,,,10,20,,,,,23.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-13,,,4.7,,,,,,0,,0,0,30,43,24,,,,60,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-14,,,10.29,,,,,,0,,0,0,43,66,28,,,,50,50,,,,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-15,,,13.42,,,,,,0,,0,0,31,34,21,,,,40,40,,,,,23.9,30,,,,,,,,1,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-16,,,12.3,,,,,,0.91,,1.3,0,29,33,21,,,,10,10,,,,,21,25.1,,,1,,,1,,1,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-17,,,5.37,,,,,,0,,0,1.2,23,32,16,,,,10,360,,,,,15,21.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-18,,,12.97,,,,,,0.01,,0.2,1.2,30,34,22,,,,280,330,,,,,21.9,30,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-19,,,6.71,,,,,,0,,0,0,22,28,13,,,,30,60,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-20,,,10.74,,,,,,0.51,,0,0,26,37,23,,,,150,160,,,,,21.9,30,,,1,,,,,1,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-21,,,12.53,,,,,,1.85,,0,0,43,58,34,,,,210,190,,,,,29.1,40.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-22,,,14.09,,,,,,0.29,,0,0,36,45,28,,,,20,30,,,,,21.9,28,,,,,,1,,1,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-23,,,13.65,,,,,,0,,0,0,26,28,22,,,,10,10,,,,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-24,,,4.47,,,,,,0,,0,0,26,36,22,,,,300,260,,,,,8.9,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-25,,,2.91,,,,,,0.06,,0.8,0,31,37,27,,,,190,240,,,,,15,25.1,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-26,,,9.17,,,,,,0,,0,1.2,31,40,24,,,,10,20,,,,,21.9,25.9,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-27,,,11.86,,,,,,0,,0,0,28,35,21,,,,30,30,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-02-28,,,8.05,,,,,,0,,0,0,33,49,29,,,,60,80,,,,,16.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-01,,,5.14,,,,,,0.46,,0,0,40,48,36,,,,30,30,,,,,14.1,17,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-02,,,8.95,,,,,,0.01,,0,0,38,43,34,,,,40,30,,,,,21,25.1,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-03,,,9.17,,,,,,0.12,,0,0,48,63,42,,,,200,210,,,,,16.1,23,,,1,1,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-04,,,11.86,,,,,,1.35,,0.5,0,52,64,24,,,,10,20,,,,,25.1,36,,,1,,,1,,1,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-05,,,11.86,,,,,,0.38,,3.1,3.9,26,30,19,,,,20,20,,,,,23.9,32,,,1,,,1,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-06,,,2.68,,,,,,0,,0,2,26,41,15,,,,310,150,,,,,8.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-07,,,5.37,,,,,,0,,0,2,38,56,27,,,,210,310,,,,,16.1,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-08,,,4.25,,,,,,0.25,,0,0,44,57,32,,,,230,230,,,,,21.9,28,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2015-03-09,,,6.71,,,,,,0.78,,0,0,47,52,44,,,,70,70,,,,,17,19.9,,,1,,,,,,,,,,,,,,,,,,,,
